,Unnamed: 0,number,contract_name,name,address,position,banking,bonus,bike_stands,available_bike_stands,available_bikes,status,last_update,Unnamed: 0.1,distance,datetime,date,time,lat,lng
1296,,,dublin,NEW CENTRAL BANK,New Central Bank,"{'lat': 53.347122, 'lng': -6.234749}",FALSE,FALSE,40,33,7,OPEN,1621160753000,49.0,0.0,2021-05-16 10:25:53,2021-05-16,10:25:53,53.347122,-6.234749
1297,,,dublin,NEW CENTRAL BANK,New Central Bank,"{'lat': 53.347122, 'lng': -6.234749}",FALSE,FALSE,40,19,20,OPEN,1621232733000,49.0,0.0,2021-05-17 06:25:33,2021-05-17,06:25:33,53.347122,-6.234749
1298,,,dublin,NEW CENTRAL BANK,New Central Bank,"{'lat': 53.347122, 'lng': -6.234749}",FALSE,FALSE,40,19,21,OPEN,1618732433000,49.0,0.0,2021-04-18 07:53:53,2021-04-18,07:53:53,53.347122,-6.234749
1299,,,dublin,NEW CENTRAL BANK,New Central Bank,"{'lat': 53.347122, 'lng': -6.234749}",FALSE,FALSE,40,15,18,OPEN,1618824891000,49.0,0.0,2021-04-19 09:34:51,2021-04-19,09:34:51,53.347122,-6.234749
1300,,,dublin,NEW CENTRAL BANK,New Central Bank,"{'lat': 53.347122, 'lng': -6.234749}",FALSE,FALSE,40,24,16,OPEN,1618984967000,49.0,0.0,2021-04-21 06:02:47,2021-04-21,06:02:47,53.347122,-6.234749
1301,,,dublin,NEW CENTRAL BANK,New Central Bank,"{'lat': 53.347122, 'lng': -6.234749}",FALSE,FALSE,40,10,29,OPEN,1619165203000,49.0,0.0,2021-04-23 08:06:43,2021-04-23,08:06:43,53.347122,-6.234749
1302,,,dublin,NEW CENTRAL BANK,New Central Bank,"{'lat': 53.347122, 'lng': -6.234749}",FALSE,FALSE,40,20,20,OPEN,1619265149000,49.0,0.0,2021-04-24 11:52:29,2021-04-24,11:52:29,53.347122,-6.234749
1303,,,dublin,NEW CENTRAL BANK,New Central Bank,"{'lat': 53.347122, 'lng': -6.234749}",FALSE,FALSE,40,14,26,OPEN,1619337997000,49.0,0.0,2021-04-25 08:06:37,2021-04-25,08:06:37,53.347122,-6.234749
1304,,,dublin,NEW CENTRAL BANK,New Central Bank,"{'lat': 53.347122, 'lng': -6.234749}",FALSE,FALSE,40,30,10,OPEN,1619623811000,49.0,0.0,2021-04-28 15:30:11,2021-04-28,15:30:11,53.347122,-6.234749
1305,,,dublin,NEW CENTRAL BANK,New Central Bank,"{'lat': 53.347122, 'lng': -6.234749}",FALSE,FALSE,40,20,20,OPEN,1619674305000,49.0,0.0,2021-04-29 05:31:45,2021-04-29,05:31:45,53.347122,-6.234749
1306,,,dublin,NEW CENTRAL BANK,New Central Bank,"{'lat': 53.347122, 'lng': -6.234749}",FALSE,FALSE,40,21,19,OPEN,1619761564000,49.0,0.0,2021-04-30 05:46:04,2021-04-30,05:46:04,53.347122,-6.234749
1307,,,dublin,NEW CENTRAL BANK,New Central Bank,"{'lat': 53.347122, 'lng': -6.234749}",FALSE,FALSE,40,40,0,OPEN,1620143222000,49.0,0.0,2021-05-04 15:47:02,2021-05-04,15:47:02,53.347122,-6.234749
1308,,,dublin,NEW CENTRAL BANK,New Central Bank,"{'lat': 53.347122, 'lng': -6.234749}",FALSE,FALSE,40,24,15,OPEN,1620281328000,49.0,0.0,2021-05-06 06:08:48,2021-05-06,06:08:48,53.347122,-6.234749
1309,,,dublin,NEWMAN HOUSE,Newman House,"{'lat': 53.337132, 'lng': -6.26059}",FALSE,FALSE,40,27,13,OPEN,1620627797000,47.0,0.0,2021-05-10 06:23:17,2021-05-10,06:23:17,53.337132,-6.2605900000000000
1310,,,dublin,NEWMAN HOUSE,Newman House,"{'lat': 53.337132, 'lng': -6.26059}",FALSE,FALSE,40,25,15,OPEN,1620895527000,47.0,0.0,2021-05-13 08:45:27,2021-05-13,08:45:27,53.337132,-6.2605900000000000
1311,,,dublin,NEWMAN HOUSE,Newman House,"{'lat': 53.337132, 'lng': -6.26059}",FALSE,FALSE,40,24,16,OPEN,1620972076000,47.0,0.0,2021-05-14 06:01:16,2021-05-14,06:01:16,53.337132,-6.2605900000000000
1312,,,dublin,NEWMAN HOUSE,Newman House,"{'lat': 53.337132, 'lng': -6.26059}",FALSE,FALSE,40,33,7,OPEN,1621056656000,47.0,0.0,2021-05-15 05:30:56,2021-05-15,05:30:56,53.337132,-6.2605900000000000
1313,,,dublin,NEWMAN HOUSE,Newman House,"{'lat': 53.337132, 'lng': -6.26059}",FALSE,FALSE,40,30,10,OPEN,1621160624000,47.0,0.0,2021-05-16 10:23:44,2021-05-16,10:23:44,53.337132,-6.2605900000000000
1314,,,dublin,NEWMAN HOUSE,Newman House,"{'lat': 53.337132, 'lng': -6.26059}",FALSE,FALSE,40,26,13,OPEN,1621232403000,47.0,0.0,2021-05-17 06:20:03,2021-05-17,06:20:03,53.337132,-6.2605900000000000
1315,,,dublin,NEWMAN HOUSE,Newman House,"{'lat': 53.337132, 'lng': -6.26059}",FALSE,FALSE,40,35,5,OPEN,1618732341000,47.0,0.0,2021-04-18 07:52:21,2021-04-18,07:52:21,53.337132,-6.2605900000000000
1316,,,dublin,NEWMAN HOUSE,Newman House,"{'lat': 53.337132, 'lng': -6.26059}",FALSE,FALSE,40,27,13,OPEN,1618824549000,47.0,0.0,2021-04-19 09:29:09,2021-04-19,09:29:09,53.337132,-6.2605900000000000
1317,,,dublin,NEWMAN HOUSE,Newman House,"{'lat': 53.337132, 'lng': -6.26059}",FALSE,FALSE,40,32,8,OPEN,1618984880000,47.0,0.0,2021-04-21 06:01:20,2021-04-21,06:01:20,53.337132,-6.2605900000000000
1318,,,dublin,NEWMAN HOUSE,Newman House,"{'lat': 53.337132, 'lng': -6.26059}",FALSE,FALSE,40,28,12,OPEN,1619165527000,47.0,0.0,2021-04-23 08:12:07,2021-04-23,08:12:07,53.337132,-6.2605900000000000
1319,,,dublin,NEWMAN HOUSE,Newman House,"{'lat': 53.337132, 'lng': -6.26059}",FALSE,FALSE,40,36,4,OPEN,1619265391000,47.0,0.0,2021-04-24 11:56:31,2021-04-24,11:56:31,53.337132,-6.2605900000000000
1320,,,dublin,NEWMAN HOUSE,Newman House,"{'lat': 53.337132, 'lng': -6.26059}",FALSE,FALSE,40,31,9,OPEN,1619337893000,47.0,0.0,2021-04-25 08:04:53,2021-04-25,08:04:53,53.337132,-6.2605900000000000
1321,,,dublin,NEWMAN HOUSE,Newman House,"{'lat': 53.337132, 'lng': -6.26059}",FALSE,FALSE,40,22,18,OPEN,1619624100000,47.0,0.0,2021-04-28 15:35:00,2021-04-28,15:35:00,53.337132,-6.2605900000000000
1322,,,dublin,NEWMAN HOUSE,Newman House,"{'lat': 53.337132, 'lng': -6.26059}",FALSE,FALSE,40,25,15,OPEN,1619674258000,47.0,0.0,2021-04-29 05:30:58,2021-04-29,05:30:58,53.337132,-6.2605900000000000
1323,,,dublin,NEWMAN HOUSE,Newman House,"{'lat': 53.337132, 'lng': -6.26059}",FALSE,FALSE,40,32,8,OPEN,1619761264000,47.0,0.0,2021-04-30 05:41:04,2021-04-30,05:41:04,53.337132,-6.2605900000000000
1324,,,dublin,NEWMAN HOUSE,Newman House,"{'lat': 53.337132, 'lng': -6.26059}",FALSE,FALSE,40,30,10,OPEN,1620143058000,47.0,0.0,2021-05-04 15:44:18,2021-05-04,15:44:18,53.337132,-6.2605900000000000
1325,,,dublin,NEWMAN HOUSE,Newman House,"{'lat': 53.337132, 'lng': -6.26059}",FALSE,FALSE,40,31,9,OPEN,1620281483000,47.0,0.0,2021-05-06 06:11:23,2021-05-06,06:11:23,53.337132,-6.2605900000000000
1326,,,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),"{'lat': 53.357841, 'lng': -6.251557}",FALSE,FALSE,30,29,1,OPEN,1620627492000,16.0,0.0,2021-05-10 06:18:12,2021-05-10,06:18:12,53.357841,-6.251557
1327,,,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),"{'lat': 53.357841, 'lng': -6.251557}",FALSE,FALSE,30,17,13,OPEN,1620895079000,16.0,0.0,2021-05-13 08:37:59,2021-05-13,08:37:59,53.357841,-6.251557
1328,,,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),"{'lat': 53.357841, 'lng': -6.251557}",FALSE,FALSE,30,15,14,OPEN,1620972470000,16.0,0.0,2021-05-14 06:07:50,2021-05-14,06:07:50,53.357841,-6.251557
1329,,,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),"{'lat': 53.357841, 'lng': -6.251557}",FALSE,FALSE,30,14,16,OPEN,1621056445000,16.0,0.0,2021-05-15 05:27:25,2021-05-15,05:27:25,53.357841,-6.251557
1330,,,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),"{'lat': 53.357841, 'lng': -6.251557}",FALSE,FALSE,30,19,11,OPEN,1621160704000,16.0,0.0,2021-05-16 10:25:04,2021-05-16,10:25:04,53.357841,-6.251557
1331,,,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),"{'lat': 53.357841, 'lng': -6.251557}",FALSE,FALSE,30,26,4,OPEN,1621232718000,16.0,0.0,2021-05-17 06:25:18,2021-05-17,06:25:18,53.357841,-6.251557
1332,,,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),"{'lat': 53.357841, 'lng': -6.251557}",FALSE,FALSE,30,6,24,OPEN,1618732657000,16.0,0.0,2021-04-18 07:57:37,2021-04-18,07:57:37,53.357841,-6.251557
1333,,,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),"{'lat': 53.357841, 'lng': -6.251557}",FALSE,FALSE,30,20,10,OPEN,1618825068000,16.0,0.0,2021-04-19 09:37:48,2021-04-19,09:37:48,53.357841,-6.251557
1334,,,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),"{'lat': 53.357841, 'lng': -6.251557}",FALSE,FALSE,30,23,7,OPEN,1618984956000,16.0,0.0,2021-04-21 06:02:36,2021-04-21,06:02:36,53.357841,-6.251557
1335,,,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),"{'lat': 53.357841, 'lng': -6.251557}",FALSE,FALSE,30,18,12,OPEN,1619165192000,16.0,0.0,2021-04-23 08:06:32,2021-04-23,08:06:32,53.357841,-6.251557
1336,,,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),"{'lat': 53.357841, 'lng': -6.251557}",FALSE,FALSE,30,29,1,OPEN,1619265414000,16.0,0.0,2021-04-24 11:56:54,2021-04-24,11:56:54,53.357841,-6.251557
1337,,,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),"{'lat': 53.357841, 'lng': -6.251557}",FALSE,FALSE,30,12,18,OPEN,1619338392000,16.0,0.0,2021-04-25 08:13:12,2021-04-25,08:13:12,53.357841,-6.251557
1338,,,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),"{'lat': 53.357841, 'lng': -6.251557}",FALSE,FALSE,30,16,14,OPEN,1619623775000,16.0,0.0,2021-04-28 15:29:35,2021-04-28,15:29:35,53.357841,-6.251557
1339,,,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),"{'lat': 53.357841, 'lng': -6.251557}",FALSE,FALSE,30,13,16,OPEN,1619674531000,16.0,0.0,2021-04-29 05:35:31,2021-04-29,05:35:31,53.357841,-6.251557
1340,,,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),"{'lat': 53.357841, 'lng': -6.251557}",FALSE,FALSE,30,8,22,OPEN,1619761478000,16.0,0.0,2021-04-30 05:44:38,2021-04-30,05:44:38,53.357841,-6.251557
1341,,,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),"{'lat': 53.357841, 'lng': -6.251557}",FALSE,FALSE,30,21,9,OPEN,1620143083000,16.0,0.0,2021-05-04 15:44:43,2021-05-04,15:44:43,53.357841,-6.251557
1342,,,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),"{'lat': 53.357841, 'lng': -6.251557}",FALSE,FALSE,30,16,14,OPEN,1620281158000,16.0,0.0,2021-05-06 06:05:58,2021-05-06,06:05:58,53.357841,-6.251557
1343,,,dublin,OLIVER BOND STREET,Oliver Bond Street,"{'lat': 53.343893, 'lng': -6.280531}",FALSE,FALSE,30,16,14,OPEN,1620627394000,18.0,0.0,2021-05-10 06:16:34,2021-05-10,06:16:34,53.34389300000000,-6.280531
1344,,,dublin,OLIVER BOND STREET,Oliver Bond Street,"{'lat': 53.343893, 'lng': -6.280531}",FALSE,FALSE,30,23,6,OPEN,1620895528000,18.0,0.0,2021-05-13 08:45:28,2021-05-13,08:45:28,53.34389300000000,-6.280531
1345,,,dublin,OLIVER BOND STREET,Oliver Bond Street,"{'lat': 53.343893, 'lng': -6.280531}",FALSE,FALSE,30,18,12,OPEN,1620972280000,18.0,0.0,2021-05-14 06:04:40,2021-05-14,06:04:40,53.34389300000000,-6.280531
1346,,,dublin,OLIVER BOND STREET,Oliver Bond Street,"{'lat': 53.343893, 'lng': -6.280531}",FALSE,FALSE,30,20,10,OPEN,1621056654000,18.0,0.0,2021-05-15 05:30:54,2021-05-15,05:30:54,53.34389300000000,-6.280531
1347,,,dublin,OLIVER BOND STREET,Oliver Bond Street,"{'lat': 53.343893, 'lng': -6.280531}",FALSE,FALSE,30,19,11,OPEN,1621160826000,18.0,0.0,2021-05-16 10:27:06,2021-05-16,10:27:06,53.34389300000000,-6.280531
1348,,,dublin,OLIVER BOND STREET,Oliver Bond Street,"{'lat': 53.343893, 'lng': -6.280531}",FALSE,FALSE,30,22,8,OPEN,1621232482000,18.0,0.0,2021-05-17 06:21:22,2021-05-17,06:21:22,53.34389300000000,-6.280531
1349,,,dublin,OLIVER BOND STREET,Oliver Bond Street,"{'lat': 53.343893, 'lng': -6.280531}",FALSE,FALSE,30,25,5,OPEN,1618732331000,18.0,0.0,2021-04-18 07:52:11,2021-04-18,07:52:11,53.34389300000000,-6.280531
1350,,,dublin,OLIVER BOND STREET,Oliver Bond Street,"{'lat': 53.343893, 'lng': -6.280531}",FALSE,FALSE,30,18,12,OPEN,1618824990000,18.0,0.0,2021-04-19 09:36:30,2021-04-19,09:36:30,53.34389300000000,-6.280531
1351,,,dublin,OLIVER BOND STREET,Oliver Bond Street,"{'lat': 53.343893, 'lng': -6.280531}",FALSE,FALSE,30,11,19,OPEN,1618985029000,18.0,0.0,2021-04-21 06:03:49,2021-04-21,06:03:49,53.34389300000000,-6.280531
1352,,,dublin,OLIVER BOND STREET,Oliver Bond Street,"{'lat': 53.343893, 'lng': -6.280531}",FALSE,FALSE,30,19,9,OPEN,1619165486000,18.0,0.0,2021-04-23 08:11:26,2021-04-23,08:11:26,53.34389300000000,-6.280531
1353,,,dublin,OLIVER BOND STREET,Oliver Bond Street,"{'lat': 53.343893, 'lng': -6.280531}",FALSE,FALSE,30,22,8,OPEN,1619265149000,18.0,0.0,2021-04-24 11:52:29,2021-04-24,11:52:29,53.34389300000000,-6.280531
1354,,,dublin,OLIVER BOND STREET,Oliver Bond Street,"{'lat': 53.343893, 'lng': -6.280531}",FALSE,FALSE,30,19,11,OPEN,1619338468000,18.0,0.0,2021-04-25 08:14:28,2021-04-25,08:14:28,53.34389300000000,-6.280531
1355,,,dublin,OLIVER BOND STREET,Oliver Bond Street,"{'lat': 53.343893, 'lng': -6.280531}",FALSE,FALSE,30,14,16,OPEN,1619623743000,18.0,0.0,2021-04-28 15:29:03,2021-04-28,15:29:03,53.34389300000000,-6.280531
1356,,,dublin,OLIVER BOND STREET,Oliver Bond Street,"{'lat': 53.343893, 'lng': -6.280531}",FALSE,FALSE,30,14,16,OPEN,1619673984000,18.0,0.0,2021-04-29 05:26:24,2021-04-29,05:26:24,53.34389300000000,-6.280531
1357,,,dublin,OLIVER BOND STREET,Oliver Bond Street,"{'lat': 53.343893, 'lng': -6.280531}",FALSE,FALSE,30,19,11,OPEN,1619761374000,18.0,0.0,2021-04-30 05:42:54,2021-04-30,05:42:54,53.34389300000000,-6.280531
1358,,,dublin,OLIVER BOND STREET,Oliver Bond Street,"{'lat': 53.343893, 'lng': -6.280531}",FALSE,FALSE,30,15,14,OPEN,1620143349000,18.0,0.0,2021-05-04 15:49:09,2021-05-04,15:49:09,53.34389300000000,-6.280531
1359,,,dublin,OLIVER BOND STREET,Oliver Bond Street,"{'lat': 53.343893, 'lng': -6.280531}",FALSE,FALSE,30,11,19,OPEN,1620281444000,18.0,0.0,2021-05-06 06:10:44,2021-05-06,06:10:44,53.34389300000000,-6.280531
1360,,,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,"{'lat': 53.346057, 'lng': -6.268001}",FALSE,FALSE,29,4,25,OPEN,1620627786000,101.0,0.0,2021-05-10 06:23:06,2021-05-10,06:23:06,53.346057000000000,-6.268001
1361,,,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,"{'lat': 53.346057, 'lng': -6.268001}",FALSE,FALSE,29,21,8,OPEN,1620895345000,101.0,0.0,2021-05-13 08:42:25,2021-05-13,08:42:25,53.346057000000000,-6.268001
1362,,,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,"{'lat': 53.346057, 'lng': -6.268001}",FALSE,FALSE,29,21,8,OPEN,1620972379000,101.0,0.0,2021-05-14 06:06:19,2021-05-14,06:06:19,53.346057000000000,-6.268001
1363,,,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,"{'lat': 53.346057, 'lng': -6.268001}",FALSE,FALSE,29,3,26,OPEN,1621056642000,101.0,0.0,2021-05-15 05:30:42,2021-05-15,05:30:42,53.346057000000000,-6.268001
1364,,,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,"{'lat': 53.346057, 'lng': -6.268001}",FALSE,FALSE,29,3,26,OPEN,1621160566000,101.0,0.0,2021-05-16 10:22:46,2021-05-16,10:22:46,53.346057000000000,-6.268001
1365,,,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,"{'lat': 53.346057, 'lng': -6.268001}",FALSE,FALSE,29,20,8,OPEN,1621232706000,101.0,0.0,2021-05-17 06:25:06,2021-05-17,06:25:06,53.346057000000000,-6.268001
1366,,,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,"{'lat': 53.346057, 'lng': -6.268001}",FALSE,FALSE,29,12,17,OPEN,1618732231000,101.0,0.0,2021-04-18 07:50:31,2021-04-18,07:50:31,53.346057000000000,-6.268001
1367,,,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,"{'lat': 53.346057, 'lng': -6.268001}",FALSE,FALSE,29,11,17,OPEN,1618824821000,101.0,0.0,2021-04-19 09:33:41,2021-04-19,09:33:41,53.346057000000000,-6.268001
1368,,,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,"{'lat': 53.346057, 'lng': -6.268001}",FALSE,FALSE,29,17,12,OPEN,1618984997000,101.0,0.0,2021-04-21 06:03:17,2021-04-21,06:03:17,53.346057000000000,-6.268001
1369,,,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,"{'lat': 53.346057, 'lng': -6.268001}",FALSE,FALSE,29,17,12,OPEN,1619165529000,101.0,0.0,2021-04-23 08:12:09,2021-04-23,08:12:09,53.346057000000000,-6.268001
1370,,,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,"{'lat': 53.346057, 'lng': -6.268001}",FALSE,FALSE,29,11,18,OPEN,1619265313000,101.0,0.0,2021-04-24 11:55:13,2021-04-24,11:55:13,53.346057000000000,-6.268001
1371,,,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,"{'lat': 53.346057, 'lng': -6.268001}",FALSE,FALSE,29,9,20,OPEN,1619338231000,101.0,0.0,2021-04-25 08:10:31,2021-04-25,08:10:31,53.346057000000000,-6.268001
1372,,,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,"{'lat': 53.346057, 'lng': -6.268001}",FALSE,FALSE,29,10,19,OPEN,1619623622000,101.0,0.0,2021-04-28 15:27:02,2021-04-28,15:27:02,53.346057000000000,-6.268001
1373,,,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,"{'lat': 53.346057, 'lng': -6.268001}",FALSE,FALSE,29,8,21,OPEN,1619674323000,101.0,0.0,2021-04-29 05:32:03,2021-04-29,05:32:03,53.346057000000000,-6.268001
1374,,,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,"{'lat': 53.346057, 'lng': -6.268001}",FALSE,FALSE,29,20,9,OPEN,1619761422000,101.0,0.0,2021-04-30 05:43:42,2021-04-30,05:43:42,53.346057000000000,-6.268001
1375,,,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,"{'lat': 53.346057, 'lng': -6.268001}",FALSE,FALSE,29,10,18,OPEN,1620142983000,101.0,0.0,2021-05-04 15:43:03,2021-05-04,15:43:03,53.346057000000000,-6.268001
1376,,,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,"{'lat': 53.346057, 'lng': -6.268001}",FALSE,FALSE,29,16,13,OPEN,1620281214000,101.0,0.0,2021-05-06 06:06:54,2021-05-06,06:06:54,53.346057000000000,-6.268001
1377,,,dublin,PARKGATE STREET,Parkgate Street,"{'lat': 53.347972, 'lng': -6.291804}",FALSE,FALSE,38,34,4,OPEN,1620627770000,85.0,0.0,2021-05-10 06:22:50,2021-05-10,06:22:50,53.347972,-6.291804
1378,,,dublin,PARKGATE STREET,Parkgate Street,"{'lat': 53.347972, 'lng': -6.291804}",FALSE,FALSE,38,37,1,OPEN,1620895089000,85.0,0.0,2021-05-13 08:38:09,2021-05-13,08:38:09,53.347972,-6.291804
1379,,,dublin,PARKGATE STREET,Parkgate Street,"{'lat': 53.347972, 'lng': -6.291804}",FALSE,FALSE,38,36,2,OPEN,1620972078000,85.0,0.0,2021-05-14 06:01:18,2021-05-14,06:01:18,53.347972,-6.291804
1380,,,dublin,PARKGATE STREET,Parkgate Street,"{'lat': 53.347972, 'lng': -6.291804}",FALSE,FALSE,38,37,1,OPEN,1621056658000,85.0,0.0,2021-05-15 05:30:58,2021-05-15,05:30:58,53.347972,-6.291804
1381,,,dublin,PARKGATE STREET,Parkgate Street,"{'lat': 53.347972, 'lng': -6.291804}",FALSE,FALSE,38,38,0,OPEN,1621160975000,85.0,0.0,2021-05-16 10:29:35,2021-05-16,10:29:35,53.347972,-6.291804
1382,,,dublin,PARKGATE STREET,Parkgate Street,"{'lat': 53.347972, 'lng': -6.291804}",FALSE,FALSE,38,38,0,OPEN,1621232260000,85.0,0.0,2021-05-17 06:17:40,2021-05-17,06:17:40,53.347972,-6.291804
1383,,,dublin,PARKGATE STREET,Parkgate Street,"{'lat': 53.347972, 'lng': -6.291804}",FALSE,FALSE,38,37,1,OPEN,1618732349000,85.0,0.0,2021-04-18 07:52:29,2021-04-18,07:52:29,53.347972,-6.291804
1384,,,dublin,PARKGATE STREET,Parkgate Street,"{'lat': 53.347972, 'lng': -6.291804}",FALSE,FALSE,38,24,14,OPEN,1618824642000,85.0,0.0,2021-04-19 09:30:42,2021-04-19,09:30:42,53.347972,-6.291804
1385,,,dublin,PARKGATE STREET,Parkgate Street,"{'lat': 53.347972, 'lng': -6.291804}",FALSE,FALSE,38,33,5,OPEN,1618984676000,85.0,0.0,2021-04-21 05:57:56,2021-04-21,05:57:56,53.347972,-6.291804
1386,,,dublin,PARKGATE STREET,Parkgate Street,"{'lat': 53.347972, 'lng': -6.291804}",FALSE,FALSE,38,23,15,OPEN,1619165030000,85.0,0.0,2021-04-23 08:03:50,2021-04-23,08:03:50,53.347972,-6.291804
1387,,,dublin,PARKGATE STREET,Parkgate Street,"{'lat': 53.347972, 'lng': -6.291804}",FALSE,FALSE,38,31,7,OPEN,1619265574000,85.0,0.0,2021-04-24 11:59:34,2021-04-24,11:59:34,53.347972,-6.291804
1388,,,dublin,PARKGATE STREET,Parkgate Street,"{'lat': 53.347972, 'lng': -6.291804}",FALSE,FALSE,38,25,13,OPEN,1619338318000,85.0,0.0,2021-04-25 08:11:58,2021-04-25,08:11:58,53.347972,-6.291804
1389,,,dublin,PARKGATE STREET,Parkgate Street,"{'lat': 53.347972, 'lng': -6.291804}",FALSE,FALSE,38,37,1,OPEN,1619623678000,85.0,0.0,2021-04-28 15:27:58,2021-04-28,15:27:58,53.347972,-6.291804
1390,,,dublin,PARKGATE STREET,Parkgate Street,"{'lat': 53.347972, 'lng': -6.291804}",FALSE,FALSE,38,36,2,OPEN,1619674260000,85.0,0.0,2021-04-29 05:31:00,2021-04-29,05:31:00,53.347972,-6.291804
1391,,,dublin,PARKGATE STREET,Parkgate Street,"{'lat': 53.347972, 'lng': -6.291804}",FALSE,FALSE,38,23,15,OPEN,1619761579000,85.0,0.0,2021-04-30 05:46:19,2021-04-30,05:46:19,53.347972,-6.291804
1392,,,dublin,PARKGATE STREET,Parkgate Street,"{'lat': 53.347972, 'lng': -6.291804}",FALSE,FALSE,38,37,1,OPEN,1620143459000,85.0,0.0,2021-05-04 15:50:59,2021-05-04,15:50:59,53.347972,-6.291804
1393,,,dublin,PARKGATE STREET,Parkgate Street,"{'lat': 53.347972, 'lng': -6.291804}",FALSE,FALSE,38,33,5,OPEN,1620281200000,85.0,0.0,2021-05-06 06:06:40,2021-05-06,06:06:40,53.347972,-6.291804
1394,,,dublin,PARNELL SQUARE NORTH,Parnell Square North,"{'lat': 53.353462, 'lng': -6.265305}",FALSE,FALSE,20,15,5,OPEN,1620627531000,1.0,0.0,2021-05-10 06:18:51,2021-05-10,06:18:51,53.353462,-6.265305000000000
1395,,,dublin,PARNELL SQUARE NORTH,Parnell Square North,"{'lat': 53.353462, 'lng': -6.265305}",FALSE,FALSE,20,11,9,OPEN,1620895287000,1.0,0.0,2021-05-13 08:41:27,2021-05-13,08:41:27,53.353462,-6.265305000000000
1396,,,dublin,PARNELL SQUARE NORTH,Parnell Square North,"{'lat': 53.353462, 'lng': -6.265305}",FALSE,FALSE,20,17,3,OPEN,1620972425000,1.0,0.0,2021-05-14 06:07:05,2021-05-14,06:07:05,53.353462,-6.265305000000000
1397,,,dublin,PARNELL SQUARE NORTH,Parnell Square North,"{'lat': 53.353462, 'lng': -6.265305}",FALSE,FALSE,20,8,12,OPEN,1621056658000,1.0,0.0,2021-05-15 05:30:58,2021-05-15,05:30:58,53.353462,-6.265305000000000
1398,,,dublin,PARNELL SQUARE NORTH,Parnell Square North,"{'lat': 53.353462, 'lng': -6.265305}",FALSE,FALSE,20,12,8,OPEN,1621160682000,1.0,0.0,2021-05-16 10:24:42,2021-05-16,10:24:42,53.353462,-6.265305000000000
1399,,,dublin,PARNELL SQUARE NORTH,Parnell Square North,"{'lat': 53.353462, 'lng': -6.265305}",FALSE,FALSE,20,13,7,OPEN,1621232469000,1.0,0.0,2021-05-17 06:21:09,2021-05-17,06:21:09,53.353462,-6.265305000000000
1400,,,dublin,PARNELL SQUARE NORTH,Parnell Square North,"{'lat': 53.353462, 'lng': -6.265305}",FALSE,FALSE,20,18,2,OPEN,1618732205000,1.0,0.0,2021-04-18 07:50:05,2021-04-18,07:50:05,53.353462,-6.265305000000000
1401,,,dublin,PARNELL SQUARE NORTH,Parnell Square North,"{'lat': 53.353462, 'lng': -6.265305}",FALSE,FALSE,20,16,4,OPEN,1618824828000,1.0,0.0,2021-04-19 09:33:48,2021-04-19,09:33:48,53.353462,-6.265305000000000
